timestamp,fx_rate,pct_change
2023-05-26 15:00:00,1.0705291836734696,0.0
2023-05-26 14:00:00,1.0723741666666666,0.17234308240585694
2023-05-26 13:00:00,1.0732168333333334,0.07857953808101392
2023-05-26 12:00:00,1.0744610000000003,0.11592873201613507
2023-05-26 11:00:00,1.0747128333333336,0.02343810834763982
2023-05-26 10:00:00,1.0735474999999999,-0.10843206642645598
2023-05-26 09:00:00,1.0732001666666666,-0.032353792760286826
2023-05-26 08:00:00,1.0733715000000004,0.015964713634541994
2023-05-26 07:00:00,1.073602,0.02147439167143883
2023-05-26 06:00:00,1.0733703333333333,-0.02157844961788724
2023-05-26 05:00:00,1.073901833333333,0.0495169265903872
2023-05-26 04:00:00,1.0739180000000002,0.0015054138251091587
2023-05-26 03:00:00,1.0736628333333333,-0.023760349176271678
2023-05-26 02:00:00,1.0735078333333332,-0.014436561943653725
2023-05-26 01:00:00,1.0727881666666665,-0.06703879043267191
2023-05-26 00:00:00,1.0722948333333333,-0.045986090139871205
2023-05-25 23:00:00,1.0725281355932201,0.021757286581491897
2023-05-25 22:00:00,1.0725821666666666,0.005037730167956056
2023-05-25 21:00:00,1.0726082499999998,0.00243182612427173
2023-05-25 20:00:00,1.0723701754385961,-0.0221958540225331
2023-05-25 19:00:00,1.071913166666667,-0.042616699195519026
2023-05-25 18:00:00,1.0723796666666667,0.04352031624448305
2023-05-25 17:00:00,1.0722176666666665,-0.015106590047886392
2023-05-25 16:00:00,1.0716677966101693,-0.05128343559257509
2023-05-25 15:00:00,1.0724351666666663,0.07160521748663662
2023-05-25 14:00:00,1.0726321666666665,0.018369408811214072
2023-05-25 13:00:00,1.0717361666666665,-0.08353282959846497
2023-05-25 12:00:00,1.0726271186440675,0.08313165171722758
2023-05-25 11:00:00,1.0726823333333333,0.005147612651779099
2023-05-25 10:00:00,1.0727098333333334,0.0025636667208450703
2023-05-25 09:00:00,1.0730681666666666,0.033404497861244664
2023-05-25 08:00:00,1.0727939999999998,-0.025549790328649458
2023-05-25 07:00:00,1.0722046666666667,-0.05493443599918768
2023-05-25 06:00:00,1.0735418333333329,0.12471188647436016
2023-05-25 05:00:00,1.0736511666666666,0.010184357044962233
2023-05-25 04:00:00,1.0737095000000003,0.00543317374812613
2023-05-25 03:00:00,1.0739171666666663,0.019341047710375037
2023-05-25 02:00:00,1.0742931666666669,0.03501201132372067
2023-05-25 01:00:00,1.0745273333333334,0.021797277869040066
2023-05-25 00:00:00,1.0750001666666664,0.0440038441708257
2023-05-24 23:00:00,1.075491,0.04565890764980374
2023-05-24 22:00:00,1.0750655932203388,-0.03955465732964347
2023-05-24 21:00:00,1.0751554,0.008353609326494649
2023-05-24 20:00:00,1.075124137931034,-0.0029076791100313137
2023-05-24 19:00:00,1.075386101694915,0.024365908515955326
2023-05-24 18:00:00,1.0760665000000003,0.06327014120908192
2023-05-24 17:00:00,1.0759386666666664,-0.01187968711356957
2023-05-24 16:00:00,1.0755623333333333,-0.03497721059686487
2023-05-24 15:00:00,1.075916333333334,0.0329130157341595
2023-05-24 14:00:00,1.0766950000000002,0.07237241805353456
2023-05-24 13:00:00,1.0784163333333339,0.1598719538340676
2023-05-24 12:00:00,1.0788628333333332,0.041403304660581064
2023-05-24 11:00:00,1.076742333333333,-0.1965495459185007
2023-05-24 10:00:00,1.075531,-0.11249983360299698
2023-05-24 09:00:00,1.0778096666666668,0.2118643411177068
2023-05-24 08:00:00,1.0782741666666662,0.04309666301620663
2023-05-24 07:00:00,1.0779106666666667,-0.03371127782122452
2023-05-24 06:00:00,1.0784258333333332,0.0477930762351253
2023-05-24 05:00:00,1.0781319999999999,-0.027246503584310577
2023-05-24 04:00:00,1.0779141666666667,-0.020204699733716858
2023-05-24 03:00:00,1.0777548333333336,-0.014781634592098136
2023-05-24 02:00:00,1.0773540000000001,-0.03719151340696447
2023-05-24 01:00:00,1.077162,-0.017821440306542424
2023-05-24 00:00:00,1.0771951666666668,0.0030790787891588067
2023-05-23 23:00:00,1.077100338983051,-0.008803203593021891
2023-05-23 22:00:00,1.0772225000000002,0.011341656160346325
2023-05-23 21:00:00,1.0772814000000002,0.005467765480204889
2023-05-23 20:00:00,1.0769886206896548,-0.027177607479844657
2023-05-23 19:00:00,1.077150666666667,0.01504621069332579
2023-05-23 18:00:00,1.077800333333333,0.06031344423491625
2023-05-23 17:00:00,1.0773611666666667,-0.04074656994288439
2023-05-23 16:00:00,1.0765623333333336,-0.07414721804059887
2023-05-23 15:00:00,1.0775894915254238,0.09541093537146494
2023-05-23 14:00:00,1.078617,0.09535249579333271
2023-05-23 13:00:00,1.0774188333333332,-0.1110836067544585
2023-05-23 12:00:00,1.0774021666666669,-0.0015469069363449606
2023-05-23 11:00:00,1.0779359999999998,0.04954819563658397
2023-05-23 10:00:00,1.0775341666666665,-0.03727803258573026
2023-05-23 09:00:00,1.0790904999999997,0.14443470856684293
2023-05-23 08:00:00,1.0800550000000002,0.08938082579732498
2023-05-23 07:00:00,1.079739666666667,-0.02919604402861209
2023-05-23 06:00:00,1.0808765000000002,0.10528772522018226
2023-05-23 05:00:00,1.0805498333333332,-0.03022238587544468
2023-05-23 04:00:00,1.0808484999999994,0.027640249200255873
2023-05-23 03:00:00,1.0806821666666666,-0.015389144115274256
2023-05-23 02:00:00,1.0806316666666667,-0.004672974308039812
2023-05-23 01:00:00,1.0808471666666664,0.019942040072207234
2023-05-23 00:00:00,1.081627666666667,0.07221187454353739
2023-05-22 23:00:00,1.0809968333333329,-0.05832259591495026
