poll_timestamp,ask_slippage,bid_slippage,bid_volume0_1,bid_volume0_2,bid_volume0_3,bid_volume0_4,bid_volume0_5,bid_volume0_6,bid_volume0_7,bid_volume0_8,bid_volume0_9,bid_volume1,bid_volume1_5,bid_volume2,bid_volume4,bid_volume6,bid_volume8,bid_volume10,ask_volume0_1,ask_volume0_2,ask_volume0_3,ask_volume0_4,ask_volume0_5,ask_volume0_6,ask_volume0_7,ask_volume0_8,ask_volume0_9,ask_volume1,ask_volume1_5,ask_volume2,ask_volume4,ask_volume6,ask_volume8,ask_volume10,mid_price,spread,pair,exchange
2023-03-20T00:36:00Z,0.0001186889496305303,0.00009125542382060501,74.15873,133.81456333333333,175.9570433333333,223.09807999999995,260.5796533333333,270.33706666666666,284.32745333333327,325.1863733333333,361.39533,416.5753399999999,531.7523200000002,531.7523200000002,531.7523200000002,531.7523200000002,531.7523200000002,531.7523200000002,70.43368333333333,191.4949066666668,271.31957666666676,290.8729100000001,351.6890233333334,370.1032133333335,456.3955533333335,488.17329666666683,585.2682766666668,686.2534400000003,814.117056666667,814.117056666667,814.117056666667,814.117056666667,814.117056666667,814.117056666667,28021.948333333334,0.8366666666661331,btc-usdt,binc
2023-03-20T00:35:00Z,0.00008787897713141064,0.00013006387232790731,71.61975000000001,119.74017999999995,167.40130499999992,215.6648449999999,254.2445499999999,259.9062799999999,277.8335149999999,329.00268499999993,354.41472999999985,401.09006499999987,568.1376900000001,568.1376900000001,568.1376900000001,568.1376900000001,568.1376900000001,568.1376900000001,75.69349000000001,195.58442000000005,284.06906000000004,302.09042,363.125535,379.87072,465.2506800000001,493.87674500000014,568.424065,682.6844550000001,823.4070300000003,823.4070300000003,823.4070300000003,823.4070300000003,823.4070300000003,823.4070300000003,28020.0625,0.555000000000291,btc-usdt,binc
