poll_timestamp,ask_slippage,bid_slippage,bid_volume0_1,bid_volume0_2,bid_volume0_3,bid_volume0_4,bid_volume0_5,bid_volume0_6,bid_volume0_7,bid_volume0_8,bid_volume0_9,bid_volume1,bid_volume1_5,bid_volume2,bid_volume4,bid_volume6,bid_volume8,bid_volume10,ask_volume0_1,ask_volume0_2,ask_volume0_3,ask_volume0_4,ask_volume0_5,ask_volume0_6,ask_volume0_7,ask_volume0_8,ask_volume0_9,ask_volume1,ask_volume1_5,ask_volume2,ask_volume4,ask_volume6,ask_volume8,ask_volume10,mid_price,spread
2023-03-19T23:43:00.000000Z,0.00011336774417484837,0.0001409916483021604,41.628000000000014,101.38772500000002,169.90726500000005,201.82933500000004,282.46882000000005,342.84249000000017,366.2493800000002,382.79649500000016,412.43349000000023,432.2111550000002,535.6784150000003,535.6784150000003,535.6784150000003,535.6784150000003,535.6784150000003,535.6784150000003,35.54469,78.287275,115.61038500000004,157.222785,251.65135999999998,328.01384000000013,382.5085600000002,481.85032000000024,539.6863300000002,621.7631100000002,995.8749500000005,995.8749500000005,995.8749500000005,995.8749500000005,995.8749500000005,995.8749500000005,28136.1225,0.7950000000000728
2023-03-19T23:42:00.000000Z,0.00012525244443126624,0.00010940415421326162,49.33792333333334,96.39310333333337,152.02919000000006,186.87937666666673,239.85543666666672,350.4150566666669,362.5438600000002,390.02124000000026,413.1448900000002,431.1590133333336,538.0100300000003,538.0100300000003,538.0100300000003,538.0100300000003,538.0100300000003,538.0100300000003,45.22309333333336,90.84866000000004,122.40756666666671,204.01707333333334,289.22404333333344,385.2083200000002,459.0118033333335,527.3882733333336,618.6228533333336,658.5481666666669,1018.0783233333337,1018.0783233333337,1018.0783233333337,1018.0783233333337,1018.0783233333337,1018.0783233333337,28151.38,0.5666666666681218
2023-03-19T23:41:00.000000Z,0.00013883830410455785,0.00015750377496094386,33.468080000000015,73.35156000000005,127.57132500000006,174.1436350000001,222.8817600000001,344.69343500000014,362.30589000000015,384.1965950000002,400.02452000000017,429.87544000000025,544.8018100000002,544.8018100000002,544.8018100000002,544.8018100000002,544.8018100000002,544.8018100000002,38.973355,82.52709,122.19797499999999,221.59706999999992,300.55032000000006,365.8404750000001,464.48778500000003,523.472065,604.8857800000001,663.3865050000002,1007.0278100000002,1007.0278100000002,1007.0278100000002,1007.0278100000002,1007.0278100000002,1007.0278100000002,28162.2125,1.2749999999996362
2023-03-19T23:40:00.000000Z,0.00010861055963928772,0.00012052027002997634,37.220395,94.62970000000004,136.73199000000005,189.42721500000007,239.62098000000003,346.3525050000002,358.92906000000016,385.4575650000002,413.51094000000023,426.0577350000002,539.4767850000003,539.4767850000003,539.4767850000003,539.4767850000003,539.4767850000003,539.4767850000003,52.47869000000001,109.503115,137.80978000000002,218.4776099999999,296.14714499999997,399.0914650000001,429.2773000000001,540.2852900000001,635.6967900000002,675.0764550000001,1030.6253650000003,1030.6253650000003,1030.6253650000003,1030.6253650000003,1030.6253650000003,1030.6253650000003,28149.6725,1.0049999999991996
2023-03-19T23:39:00.000000Z,0.00012795941177514355,0.00009956723907071006,39.107766666666684,95.27937666666669,146.98285000000007,192.6736500000001,242.12117333333345,349.38335000000023,360.7871366666668,388.0974800000002,412.64702666666693,429.7848233333336,536.6811566666669,536.6811566666669,536.6811566666669,536.6811566666669,536.6811566666669,536.6811566666669,48.11155000000002,102.4569766666667,125.61361333333338,175.99049,249.46561333333338,369.64273666666685,417.99684666666684,515.2249100000002,607.7885766666669,646.2956233333335,1015.4517833333335,1015.4517833333335,1015.4517833333335,1015.4517833333335,1015.4517833333335,1015.4517833333335,28153.214999999997,0.8300000000005335
2023-03-19T23:38:00.000000Z,0.00009661993593567148,0.00012151153055063928,62.08905499999999,121.56996000000004,186.35986500000004,217.87676500000003,238.84663000000006,358.5904500000001,377.52290000000005,398.12193000000013,415.15300000000013,442.1359100000002,544.4831800000002,544.4831800000002,544.4831800000002,544.4831800000002,544.4831800000002,544.4831800000002,55.80962499999997,102.96633999999997,145.19068999999996,194.43247499999998,275.591235,356.96630500000003,437.3512750000001,513.4855050000001,598.7397800000001,636.8819850000002,1011.3608099999999,1011.3608099999999,1011.3608099999999,1011.3608099999999,1011.3608099999999,1011.3608099999999,28162.565000000002,1.6599999999998545
2023-03-19T23:37:00.000000Z,0.00011069181779790589,0.00016276124910460238,46.658175000000014,102.50975500000001,171.73116000000005,219.84696000000008,238.10944500000008,308.17833000000013,362.0633800000003,382.31767500000024,398.2431250000003,422.3242200000003,522.5145350000003,522.5145350000003,522.5145350000003,522.5145350000003,522.5145350000003,522.5145350000003,35.40342000000001,65.06368,110.63069999999998,157.184575,301.0100100000001,327.82532500000013,433.62771000000015,480.79643500000014,569.7352800000002,628.2059950000003,976.7160650000001,976.7160650000001,976.7160650000001,976.7160650000001,976.7160650000001,976.7160650000001,28168.02,1.569999999999709
2023-03-19T23:36:00.000000Z,0.00010308869383043363,0.00012858666068848507,53.365766666666666,96.90907,141.51839000000004,176.53259333333335,225.4248466666667,253.57690000000005,333.04273333333344,373.68947666666685,395.3916800000002,412.77754333333354,500.98297000000025,500.98297000000025,500.98297000000025,500.98297000000025,500.98297000000025,500.98297000000025,46.55313000000001,85.90409999999999,125.6055,199.8075533333334,261.73901666666677,326.0511333333335,393.2937066666668,461.88371000000024,516.7494300000002,578.8310633333335,900.3881500000001,900.3881500000001,900.3881500000001,900.3881500000001,900.3881500000001,900.3881500000001,28192.164999999997,1.083333333334546
2023-03-19T23:35:00.000000Z,0.00008950768219743004,0.00011716487823009229,59.04139999999998,95.55350499999999,146.11657499999998,167.48618,224.30175499999999,252.9775,325.60586,377.73409000000004,399.70635500000003,414.2143250000001,499.20541500000013,499.20541500000013,499.20541500000013,499.20541500000013,499.20541500000013,499.20541500000013,68.95236499999999,121.93198499999994,149.55143499999997,256.2948600000001,290.4736250000001,355.5113900000001,434.3735650000001,494.9932200000002,553.7798850000001,603.6094450000003,938.0475100000003,938.0475100000003,938.0475100000003,938.0475100000003,938.0475100000003,938.0475100000003,28200.3875,1.0450000000018917
2023-03-19T23:34:00.000000Z,0.0001384862896904396,0.00008325186741722875,47.412356666666675,91.05556666666666,136.59785000000002,175.60226000000003,224.5886833333334,250.3730566666667,349.1398966666668,362.4260166666668,383.64933333333346,399.1305800000002,486.81682333333356,486.81682333333356,486.81682333333356,486.81682333333356,486.81682333333356,486.81682333333356,51.406933333333335,92.89381666666664,123.82131333333336,207.54142666666675,268.4525033333334,317.7536333333334,386.5172333333335,454.8910800000003,512.5555733333337,581.053306666667,918.5096300000004,918.5096300000004,918.5096300000004,918.5096300000004,918.5096300000004,918.5096300000004,28187.184999999998,1.3033333333332848
2023-03-19T23:33:00.000000Z,0.00012256125264250932,0.00007797919129655822,49.554095000000004,89.25025,137.62206500000002,163.55657500000004,192.34732000000005,209.40062000000006,268.70023500000013,312.2572950000002,335.59198000000026,348.7558300000003,438.6391600000004,438.6391600000004,438.6391600000004,438.6391600000004,438.6391600000004,438.6391600000004,62.386060000000015,105.88762499999999,141.36733000000004,230.2918050000001,266.5549750000001,345.92525500000016,399.9248850000002,488.06294000000025,545.6471700000003,600.6579850000003,938.3058250000004,938.3058250000004,938.3058250000004,938.3058250000004,938.3058250000004,938.3058250000004,28195.350000000002,1.5600000000013097
2023-03-19T23:32:00.000000Z,0.0001269012627426259,0.00012500153848510462,54.26742333333332,92.65015666666666,132.46643000000003,160.3137066666667,187.84879666666666,211.14272000000003,258.4022733333334,315.9804566666668,336.50693666666683,348.7794866666668,444.2102700000002,444.2102700000002,444.2102700000002,444.2102700000002,444.2102700000002,444.2102700000002,47.94789333333333,93.26776999999998,131.0815133333333,197.99309333333335,253.6647866666668,345.94590333333355,410.8721266666669,480.52928000000026,543.2142533333335,590.066916666667,930.3064600000004,930.3064600000004,930.3064600000004,930.3064600000004,930.3064600000004,930.3064600000004,28196.48833333333,1.7099999999991269
2023-03-19T23:31:00.000000Z,0.0001099981645391003,0.00010948176635654203,44.71355500000003,83.19630500000004,114.87929500000004,142.53366000000003,170.34392000000003,204.12552500000007,233.51577500000008,314.36796000000015,327.4370000000002,348.9496500000002,435.0160050000002,435.0160050000002,435.0160050000002,435.0160050000002,435.0160050000002,435.0160050000002,55.812305,104.25215999999999,162.74975,230.16488000000004,317.1580950000001,376.04281500000013,459.2879700000002,499.8908500000002,571.0258900000003,724.4529600000003,974.6785550000004,974.6785550000004,974.6785550000004,974.6785550000004,974.6785550000004,974.6785550000004,28217.219999999998,1.1499999999996362
2023-03-19T23:30:00.000000Z,0.0001178795052685107,0.00010192003239435307,55.55265000000003,96.25525000000002,138.46141500000004,160.06380000000001,181.94377000000003,218.19591000000003,241.22569500000006,301.2814250000001,346.4507900000002,364.6539750000002,457.6857650000002,457.6857650000002,457.6857650000002,457.6857650000002,457.6857650000002,457.6857650000002,58.45092999999999,97.65892000000002,195.7366550000001,249.5690950000001,332.5537600000002,406.68145500000014,472.4329900000002,528.9208650000002,584.4238000000003,850.2402850000003,983.3440350000004,983.3440350000004,983.3440350000004,983.3440350000004,983.3440350000004,983.3440350000004,28226.4625,1.265000000001237
2023-03-19T23:29:00.000000Z,0.00011857321252606785,0.00011396297256617976,57.411796666666675,88.69350000000001,117.55657000000002,144.66344,171.83376,211.7178966666667,234.21876666666674,264.7061433333334,346.3639400000002,360.69049000000024,454.6082400000002,454.6082400000002,454.6082400000002,454.6082400000002,454.6082400000002,454.6082400000002,43.18831000000002,107.0908566666667,188.5300366666667,237.33362666666676,308.75748000000004,404.61479333333347,462.18486333333357,532.0149200000002,646.3847433333336,838.0603400000003,1000.3933800000004,1000.3933800000004,1000.3933800000004,1000.3933800000004,1000.3933800000004,1000.3933800000004,28237.206666666665,1.9133333333326543
2023-03-19T23:28:00.000000Z,0.00012292163643183793,0.0001525555261327718,49.773225000000025,85.77599000000004,115.36134000000003,141.90389000000005,169.67873000000003,206.58862000000005,235.76007000000007,264.20208,345.97373000000016,361.51647000000014,461.55118000000004,461.55118000000004,461.55118000000004,461.55118000000004,461.55118000000004,461.55118000000004,54.01608,125.88025,198.543165,253.24988500000003,322.66453000000007,435.9749300000001,470.2477050000001,542.9612950000001,692.9833300000003,845.8920900000005,1025.4869650000005,1025.4869650000005,1025.4869650000005,1025.4869650000005,1025.4869650000005,1025.4869650000005,28241.4825,2.775000000001455
2023-03-19T23:27:00.000000Z,0.00009227490655196904,0.00009479504474514147,51.57321000000002,85.49062,113.54391000000001,136.89775500000002,163.959905,201.42689000000001,229.07069500000003,258.87096,340.78073000000006,353.9962250000001,456.6646000000001,456.6646000000001,456.6646000000001,456.6646000000001,456.6646000000001,456.6646000000001,38.49739000000002,108.69269500000004,176.84451500000006,227.79039500000007,296.45628500000015,406.7403500000002,448.68731500000024,519.1558950000003,673.7936800000003,822.8313550000005,1000.5918700000004,1000.5918700000004,1000.5918700000004,1000.5918700000004,1000.5918700000004,1000.5918700000004,28241.8825,1.7250000000021828
2023-03-19T23:26:00.000000Z,0.0001267915620408187,0.0001195294735486571,73.18898000000002,157.28345666666675,183.5536700000001,222.66213666666678,238.93977333333348,282.6106466666668,305.73016333333345,339.5049666666668,417.0775533333335,427.66318333333356,531.8233033333335,531.8233033333335,531.8233033333335,531.8233033333335,531.8233033333335,531.8233033333335,41.77247,137.39557000000002,170.69895333333332,241.67945666666674,292.2663700000001,403.35248666666683,443.53014000000013,513.8802333333334,634.3434433333335,821.7574633333334,1044.8730400000002,1044.8730400000002,1044.8730400000002,1044.8730400000002,1044.8730400000002,1044.8730400000002,28244.25833333333,1.4899999999991753
2023-03-19T23:25:00.000000Z,0.00011331550187186713,0.00017228720538020042,46.19531000000001,107.57510500000001,134.97035000000002,149.47902000000005,162.13357000000002,191.26738500000005,225.3232250000001,255.0033100000001,336.2909350000002,348.7792300000002,451.9367750000002,452.03992000000017,452.03992000000017,452.03992000000017,452.03992000000017,452.03992000000017,38.71351000000001,95.267925,163.87026500000002,237.76420000000007,299.31610000000006,396.5262450000001,451.0886200000001,501.20782500000007,659.0811150000003,806.4757650000004,1030.5676050000002,1030.5676050000002,1030.5676050000002,1030.5676050000002,1030.5676050000002,1030.5676050000002,28247.8125,1.7150000000001455
2023-03-19T23:24:00.000000Z,0.00015338844913452952,0.00011997040100160995,50.553823333333355,93.93373000000004,133.37192666666672,154.37465333333338,168.8688433333334,202.6772266666667,234.8058766666667,258.1556166666667,294.6971733333333,368.4780900000001,468.4687900000002,470.6869533333335,470.6869533333335,470.6869533333335,470.6869533333335,470.6869533333335,42.68933666666666,145.59121333333337,223.65418666666676,281.33760333333345,388.35021666666677,435.97391000000016,504.88310000000007,547.5665266666667,819.3545333333335,841.4057833333335,1132.6244866666673,1132.6244866666673,1132.6244866666673,1132.6244866666673,1132.6244866666673,1132.6244866666673,28263.871666666662,2.1300000000010186
2023-03-19T23:23:00.000000Z,0.0001393744442623642,0.00011171856323787452,50.456504999999986,85.898515,108.81851499999999,123.341925,141.380205,194.06491999999997,224.10836,254.82534000000004,331.5154850000001,343.23965500000014,444.2828400000001,444.2828400000001,444.2828400000001,444.2828400000001,444.2828400000001,444.2828400000001,47.522014999999996,110.25873000000001,178.96838500000004,250.98117500000012,298.5922400000002,414.38062000000014,472.5878950000001,542.3183900000001,697.4936250000002,848.4651950000002,1072.8694150000001,1072.8694150000001,1072.8694150000001,1072.8694150000001,1072.8694150000001,1072.8694150000001,28243.4525,0.5649999999986903
2023-03-19T23:22:00.000000Z,0.00016723482887490019,0.0001567972041243957,37.831484999999994,71.403655,95.70721,110.699815,123.309605,146.94734,167.825695,200.479355,252.20232000000004,293.5572200000001,395.90334500000006,402.9896550000001,402.9896550000001,402.9896550000001,402.9896550000001,402.9896550000001,42.19017500000001,138.22147000000007,187.55320500000008,262.00563500000015,331.61330000000015,392.8653200000001,447.4366700000001,502.7087550000001,777.6151150000003,801.4202400000004,1065.4371800000004,1065.4371800000004,1065.4371800000004,1065.4371800000004,1065.4371800000004,1065.4371800000004,28253.412500000002,1.694999999999709
2023-03-19T23:21:00.000000Z,0.00017240147885439917,0.00015193897848008047,41.182896666666664,68.97793000000001,104.42221333333335,151.75286333333338,175.83208000000002,198.06858333333335,231.89020000000005,290.26021333333347,350.55486333333346,365.3968100000002,483.5476800000001,486.9103000000002,486.9103000000002,486.9103000000002,486.9103000000002,486.9103000000002,30.631059999999987,83.96476333333332,117.56707999999999,189.91044666666673,248.3581933333334,326.92870000000016,410.1206866666668,449.0777333333335,585.7725200000003,627.051716666667,946.440716666667,946.440716666667,946.440716666667,946.440716666667,946.440716666667,946.440716666667,28220.081666666665,3.376666666668219
2023-03-19T23:20:00.000000Z,0.00019173578714375467,0.00013440345593181087,51.95388000000003,84.46095500000004,106.46976000000004,120.18453000000005,159.35591000000005,217.49577500000004,240.93907500000006,287.13963000000007,358.06610000000023,398.9674050000002,508.29373500000014,513.7872000000001,513.7872000000001,513.7872000000001,513.7872000000001,513.7872000000001,28.702854999999985,92.35712,148.42449000000005,217.9862050000001,266.40156000000013,352.70055000000013,392.0574750000001,462.70166500000016,513.5298400000001,769.9721900000005,994.0709850000006,994.0709850000006,994.0709850000006,994.0709850000006,994.0709850000006,994.0709850000006,28241.5525,1.0949999999993452
2023-03-19T23:19:00.000000Z,0.00012505989796548575,0.00014835744893345365,37.07973333333333,73.38414666666665,112.67932999999998,145.81072666666668,202.05645000000004,236.19322666666673,286.32558666666677,334.6783500000001,358.18599666666677,398.40812000000005,524.9181600000003,557.5073400000005,557.5073400000005,557.5073400000005,557.5073400000005,557.5073400000005,98.54747000000002,192.7631133333334,272.1491066666668,319.7608266666668,389.70426333333353,443.25881666666686,521.732506666667,596.9419233333336,639.5480433333337,834.7948333333338,978.039803333334,978.039803333334,978.039803333334,978.039803333334,978.039803333334,978.039803333334,28214.57833333334,2.2633333333324117
2023-03-19T23:18:00.000000Z,0.00013566569897750027,0.00007850581272016797,39.69594999999998,122.67488000000003,178.0009550000001,212.5155000000001,281.2916350000001,320.1923400000002,366.5328450000002,390.2214400000002,422.59676500000023,436.46233000000024,589.2005050000007,589.2005050000007,589.2005050000007,589.2005050000007,589.2005050000007,589.2005050000007,43.09764000000001,114.04202499999995,195.85736499999993,272.681505,349.44860000000006,424.88660500000015,465.75325500000014,516.1540400000001,585.6609000000001,646.7055700000003,744.0299100000003,744.0299100000003,744.0299100000003,744.0299100000003,744.0299100000003,744.0299100000003,28146.434999999998,1.1899999999986903
2023-03-19T23:17:00.000000Z,0.00012745915186434942,0.00011675930657250276,60.527049999999974,142.10281499999996,183.99358999999998,208.867005,250.25490000000005,289.3544450000001,343.1058200000001,361.0674500000001,390.5271050000001,405.6679100000001,558.3790250000006,558.3790250000006,558.3790250000006,558.3790250000006,558.3790250000006,558.3790250000006,53.00150500000001,120.03879999999997,188.40173499999995,250.63484000000003,323.93568000000005,455.13673000000017,484.41354500000017,547.4198050000002,612.4864100000002,671.9958900000004,774.0268550000003,774.0268550000003,774.0268550000003,774.0268550000003,774.0268550000003,774.0268550000003,28140.6725,1.5250000000014552
2023-03-19T23:16:00.000000Z,0.00013935385282622727,0.00009772286052860943,62.54875000000002,113.12780333333338,168.06635333333338,202.1234733333334,216.16555333333338,264.99915666666675,316.10114000000016,353.7384766666669,372.76996333333346,400.71111666666684,556.5525200000004,560.0953300000004,560.0953300000004,560.0953300000004,560.0953300000004,560.0953300000004,54.21493333333334,137.2866866666666,203.60955333333334,281.6227566666667,373.16159000000016,439.4883200000002,494.1289600000002,539.5816466666669,627.8369766666669,677.4959766666669,760.0092033333336,760.0092033333336,760.0092033333336,760.0092033333336,760.0092033333336,760.0092033333336,28160.39333333333,1.386666666666618
2023-03-19T23:15:00.000000Z,0.00011477780981761741,0.00011452963143994619,41.41990000000001,77.48302000000001,145.25374500000004,178.87467500000002,203.81697500000004,214.11491500000005,284.5508850000002,341.4198600000002,368.3643550000002,397.3188950000002,539.4861450000003,562.7534000000004,562.7534000000004,562.7534000000004,562.7534000000004,562.7534000000004,96.81267999999997,178.54730500000002,251.8675600000001,328.2865200000001,405.5901700000002,425.2473250000003,488.25994000000026,556.2748500000002,622.7357600000004,687.8617700000004,732.1264500000004,732.1264500000004,732.1264500000004,732.1264500000004,732.1264500000004,732.1264500000004,28175.269999999997,0.820000000001528
