,timestamp,fx_rate,pct_change
0,2023-05-26 16:00:00,1.0717354054054056,0.0
1,2023-05-26 15:00:00,1.0706409999999997,-0.0010211526090172507
2,2023-05-26 14:00:00,1.0723741666666666,0.0016188121570785974
3,2023-05-26 13:00:00,1.0732168333333334,0.0007857953808101392
4,2023-05-26 12:00:00,1.0744610000000003,0.0011592873201613507
5,2023-05-26 11:00:00,1.0747128333333336,0.0002343810834763982
6,2023-05-26 10:00:00,1.0735474999999999,-0.0010843206642645598
7,2023-05-26 09:00:00,1.0732001666666666,-0.00032353792760286826
8,2023-05-26 08:00:00,1.0733715000000004,0.00015964713634541994
9,2023-05-26 07:00:00,1.073602,0.0002147439167143883
10,2023-05-26 06:00:00,1.0733703333333333,-0.0002157844961788724
11,2023-05-26 05:00:00,1.073901833333333,0.000495169265903872
12,2023-05-26 04:00:00,1.0739180000000002,1.5054138251091587e-05
13,2023-05-26 03:00:00,1.0736628333333333,-0.00023760349176271678
14,2023-05-26 02:00:00,1.0735078333333332,-0.00014436561943653725
15,2023-05-26 01:00:00,1.0727881666666665,-0.0006703879043267191
16,2023-05-26 00:00:00,1.0722948333333333,-0.00045986090139871205
17,2023-05-25 23:00:00,1.0725281355932201,0.00021757286581491897
18,2023-05-25 22:00:00,1.0725821666666666,5.037730167956056e-05
19,2023-05-25 21:00:00,1.0726082499999998,2.43182612427173e-05
20,2023-05-25 20:00:00,1.0723701754385961,-0.00022195854022533101
21,2023-05-25 19:00:00,1.071913166666667,-0.00042616699195519026
22,2023-05-25 18:00:00,1.0723796666666667,0.0004352031624448305
23,2023-05-25 17:00:00,1.0722176666666665,-0.00015106590047886392
24,2023-05-25 16:00:00,1.0716677966101693,-0.0005128343559257509
25,2023-05-25 15:00:00,1.0724351666666663,0.0007160521748663662
26,2023-05-25 14:00:00,1.0726321666666665,0.00018369408811214072
27,2023-05-25 13:00:00,1.0717361666666665,-0.0008353282959846497
28,2023-05-25 12:00:00,1.0726271186440675,0.0008313165171722758
29,2023-05-25 11:00:00,1.0726823333333333,5.147612651779099e-05
30,2023-05-25 10:00:00,1.0727098333333334,2.5636667208450703e-05
31,2023-05-25 09:00:00,1.0730681666666666,0.00033404497861244664
32,2023-05-25 08:00:00,1.0727939999999998,-0.0002554979032864946
33,2023-05-25 07:00:00,1.0722046666666667,-0.0005493443599918768
34,2023-05-25 06:00:00,1.0735418333333329,0.0012471188647436016
35,2023-05-25 05:00:00,1.0736511666666666,0.00010184357044962233
36,2023-05-25 04:00:00,1.0737095000000003,5.43317374812613e-05
37,2023-05-25 03:00:00,1.0739171666666663,0.00019341047710375037
38,2023-05-25 02:00:00,1.0742931666666669,0.0003501201132372067
39,2023-05-25 01:00:00,1.0745273333333334,0.00021797277869040066
40,2023-05-25 00:00:00,1.0750001666666664,0.000440038441708257
41,2023-05-24 23:00:00,1.075491,0.00045658907649803737
42,2023-05-24 22:00:00,1.0750655932203388,-0.0003955465732964347
43,2023-05-24 21:00:00,1.0751554,8.353609326494649e-05
44,2023-05-24 20:00:00,1.075124137931034,-2.9076791100313137e-05
45,2023-05-24 19:00:00,1.075386101694915,0.00024365908515955326
46,2023-05-24 18:00:00,1.0760665000000003,0.0006327014120908192
47,2023-05-24 17:00:00,1.0759386666666664,-0.0001187968711356957
48,2023-05-24 16:00:00,1.0755623333333333,-0.0003497721059686487
49,2023-05-24 15:00:00,1.075916333333334,0.000329130157341595
50,2023-05-24 14:00:00,1.0766950000000002,0.0007237241805353456
51,2023-05-24 13:00:00,1.0784163333333339,0.001598719538340676
52,2023-05-24 12:00:00,1.0788628333333332,0.00041403304660581064
53,2023-05-24 11:00:00,1.076742333333333,-0.001965495459185007
54,2023-05-24 10:00:00,1.075531,-0.0011249983360299698
55,2023-05-24 09:00:00,1.0778096666666668,0.002118643411177068
56,2023-05-24 08:00:00,1.0782741666666662,0.00043096663016206627
57,2023-05-24 07:00:00,1.0779106666666667,-0.00033711277821224517
58,2023-05-24 06:00:00,1.0784258333333332,0.000477930762351253
59,2023-05-24 05:00:00,1.0781319999999999,-0.0002724650358431058
60,2023-05-24 04:00:00,1.0779141666666667,-0.00020204699733716858
61,2023-05-24 03:00:00,1.0777548333333336,-0.00014781634592098136
62,2023-05-24 02:00:00,1.0773540000000001,-0.0003719151340696447
63,2023-05-24 01:00:00,1.077162,-0.00017821440306542424
64,2023-05-24 00:00:00,1.0771951666666668,3.079078789158807e-05
65,2023-05-23 23:00:00,1.077100338983051,-8.803203593021891e-05
66,2023-05-23 22:00:00,1.0772225000000002,0.00011341656160346325
67,2023-05-23 21:00:00,1.0772814000000002,5.467765480204889e-05
68,2023-05-23 20:00:00,1.0769886206896548,-0.00027177607479844657
69,2023-05-23 19:00:00,1.077150666666667,0.0001504621069332579
70,2023-05-23 18:00:00,1.077800333333333,0.0006031344423491625
71,2023-05-23 17:00:00,1.0773611666666667,-0.0004074656994288439
72,2023-05-23 16:00:00,1.0765623333333336,-0.0007414721804059887
73,2023-05-23 15:00:00,1.0775894915254238,0.0009541093537146494
74,2023-05-23 14:00:00,1.078617,0.0009535249579333271
75,2023-05-23 13:00:00,1.0774188333333332,-0.001110836067544585
76,2023-05-23 12:00:00,1.0774021666666669,-1.5469069363449606e-05
77,2023-05-23 11:00:00,1.0779359999999998,0.0004954819563658397
78,2023-05-23 10:00:00,1.0775341666666665,-0.0003727803258573026
79,2023-05-23 09:00:00,1.0790904999999997,0.0014443470856684293
80,2023-05-23 08:00:00,1.0800550000000002,0.0008938082579732498
